Record ID,Date and Time,NotificationType,Notification Title,Email Body
10818,06/28/2018 08:44:00 PM,Utility,Power Outage - Flatbush Section (BK),"Notification issued 06-28-2018 at 8:44 PM. Con Edison is responding to a power outage in the Flatbush section of Brooklyn, including ZIP code(s) 11236 and 11212. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10813,06/28/2018 08:57:00 AM,Utility,Power Outage - Howard Beach (QN),"Notification issued 06-28-2018 at 8:55 AM. Con Edison is responding to a power outage in the Howard Beach section of Queens, including ZIP codes 11414 and 11417. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10795,06/23/2018 06:50:00 AM,Utility,Power Outage - Westchester Square (BX),"Notification issued 06-23-2018 at 6:50 AM. Con Edison is responding to a power outage in the Westchester Square section of The Bronx, including ZIP code 10461. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10793,06/23/2018 02:20:00 AM,Utility,Con Edison Power Outage - Gravesend Section (BK),"Notification issued 06-23-2018 at 2:20 AM. Con Edison is responding to a power outage in the Gravesend section of Brooklyn, including ZIP code(s) 11223. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10768,06/18/2018 11:03:00 PM,Utility,Con Edison Power Outage - Queens Village (QN),"Notification issued 06-18-2018 at 22:52:51. Con Edison is responding to a power outage in the Queens Village section of Queens, including ZIP code(s) 11428. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10767,06/18/2018 10:13:00 PM,Utility,Con Edison Power Outage - Gerritsen Beach (BK),"Notification issued 06-18-2018 at XX:XX XX. Con Edison is responding to a power outage in the Gerritsen Beach section of Brooklyn, including ZIP code(s) 11229 and 11235. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10764,06/18/2018 05:24:00 PM,Utility,ConEd Power Outage - Fox Hills Section (SI),"Notification issued 06-18-2018 at 5:24 PM. Con Edison is responding to a power outage in the Fox Hills section of Staten Island, including ZIP code 10304. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10762,06/18/2018 10:21:00 AM,Utility,Power Outage - Maspeth Section (QN),"Notification issued 06-18-2018 at 10:20 AM. Con Edison is responding to a power outage in the Maspeth section of Queens, including ZIP codes 11373 & 11379. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10729,06/13/2018 05:24:00 AM,Utility,Power Outage - Gerritsen Beach (BK),"Notification issued 6/13/2018 at 5:20 AM. Con Edison is responding to a power outage in the Gerritsen Beach section of Brooklyn, including ZIP code(s) 11229 and 11235. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.
If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10711,06/11/2018 01:47:00 PM,Utility,Power Outage - Sheepshead Bay Section (BK),"Notification issued 06-11-2018 at 1:47 PM. Con Edison is responding to a power outage in the Sheepshead Bay section of Brooklyn, including ZIP code(s) 11235,11234,11229. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.
If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
10652,05/27/2018 11:05:00 AM,Utility,Power Outage - Wakefield Scetion (BX),"Notification issued 05-27-2018 at 11:01 AM. Con Edison is responding to a power outage in the Wakefield section of The Bronx, including ZIP code(s) 10466. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing disability, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.
If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1."
